datetime,demand,price
2023-05-08,22966.416666666668,9.711856020833334
2023-05-09,25525.5625,9.089654
2023-05-10,24995.708333333332,8.374418020833334
2023-05-11,25283.9375,9.3768335625
2023-05-12,24770.708333333332,8.696708333333333
2023-05-13,21975.520833333332,10.768435333333336
2023-05-14,21121.020833333332,9.117854937499999
2023-05-15,22879.5,7.936729166666666
2023-05-16,24164.270833333332,6.487814479166667
2023-05-17,25023.958333333332,6.505162416666667
2023-05-18,24293.375,6.7956887916666675
2023-05-19,24584.333333333332,8.469979687499999
2023-05-20,19932.145833333332,5.492312395833332
2023-05-21,19689.166666666668,7.369415520833333
2023-05-22,22650.270833333332,8.001333145833334
2023-05-23,23575.6875,6.501354979166668
2023-05-24,22494.166666666668,5.672950270833334
2023-05-25,23577.229166666668,7.214437916666668
2023-05-26,22230.625,6.080382729166667
2023-05-27,18872.166666666668,3.8705658124999998
2023-05-28,18846.666666666668,3.6693293958333326
2023-05-29,19032.770833333332,2.6499901041666667
2023-05-30,22430.416666666668,8.713657770833333
2023-05-31,23409.979166666668,7.496515083333335
2023-06-01,22907.0625,7.185416666666667
2023-06-02,21421.645833333332,5.131782666666667
2023-06-03,18828.291666666668,6.655220125
2023-06-04,18681.4375,7.462151166666667
2023-06-05,22691.875,7.821965895833334
2023-06-06,23936.395833333332,10.3619234375
2023-06-07,23022.5625,6.704844041666668
2023-06-08,21826.770833333332,6.673577854166668
2023-06-09,21394.6875,8.135312500000001
2023-06-10,20107.770833333332,9.268833270833333
2023-06-11,20743.791666666668,13.155504562499996
2023-06-12,24144.479166666668,13.620263708333335
2023-06-13,23095.666666666668,9.450500020833335
2023-06-14,22927.5,9.776322020833334
2023-06-15,23338.979166666668,10.699749437500003
2023-06-16,22983.5,9.524951249999999
2023-06-17,21205.770833333332,9.4349736875
2023-06-18,21191.104166666668,9.530375562500002
2023-06-19,22804.145833333332,8.448280833333333
2023-06-20,25312.479166666668,10.152756166666666
2023-06-21,23610.833333333332,9.324978250000004
2023-06-22,24225.708333333332,9.893067916666666
2023-06-23,23344.270833333332,9.098957333333335
2023-06-24,20488.958333333332,10.3133114375
2023-06-25,19656.458333333332,10.706956145833333
2023-06-26,22029.895833333332,8.499687645833333
2023-06-27,24670.833333333332,8.474901041666666
2023-06-28,25245.020833333332,10.960644666666667
2023-06-29,23164.208333333332,8.358604166666666
2023-06-30,23466.895833333332,6.712283375
2023-07-01,18466.833333333332,0.08836639583333401
2023-07-02,17714.729166666668,-0.4899556041666656
2023-07-03,21194.0625,2.3512258750000004
2023-07-04,23979.1875,8.689562979166666
2023-07-05,22934.895833333332,7.0612633958333335
2023-07-06,22478.166666666668,8.822187916666667
2023-07-07,21323.729166666668,5.706464958333333
2023-07-08,21559.1875,9.969000395833334
2023-07-09,20361.145833333332,9.9170625
2023-07-10,23119.645833333332,9.051312958333334
2023-07-11,23212.479166666668,8.931269395833333
2023-07-12,22407.854166666668,8.978848458333333
2023-07-13,23374.833333333332,6.305702604166666
2023-07-14,24028.625,7.398270833333333
2023-07-15,18780.333333333332,3.749246041666667
2023-07-16,17970.4375,2.6043134791666676
2023-07-17,22086.6875,4.606342333333332
2023-07-18,24255.020833333332,8.394353708333334
2023-07-19,23706.583333333332,8.821727833333332
2023-07-20,23434.333333333332,9.335375270833335
2023-07-21,23050.083333333332,7.971222958333334
2023-07-22,21398.770833333332,7.207128750000001
2023-07-23,19421.916666666668,1.5542204166666673
2023-07-24,23286.854166666668,10.979656250000001
2023-07-25,22797.4375,8.518333208333335
2023-07-26,23122.1875,8.567800458333334
2023-07-27,24076.041666666668,8.743767583333334
2023-07-28,22926.708333333332,8.2012594375
2023-07-29,18209.145833333332,6.138022270833334
2023-07-30,19081.333333333332,5.459464229166666
2023-07-31,23180.729166666668,6.772896041666667
2023-08-01,22746.833333333332,6.609583333333333
2023-08-02,22979.4375,6.813687250000001
2023-08-03,22583.770833333332,9.399583208333334
2023-08-04,22690.104166666668,7.925938
2023-08-05,21168.958333333332,6.306045854166666
2023-08-06,19489.041666666668,7.772836854166665
2023-08-07,21856.416666666668,6.0287085625
2023-08-08,23460.625,6.379333604166668
2023-08-09,23132.729166666668,7.4812455208333315
2023-08-10,23485.833333333332,9.636036166666667
2023-08-11,21833.916666666668,6.546011666666667
2023-08-12,19464.6875,7.302995645833333
2023-08-13,19824.916666666668,7.6147084791666675
2023-08-14,23723.833333333332,9.441584395833333
2023-08-15,23513.020833333332,9.457389875
2023-08-16,23874.916666666668,8.131948666666664
2023-08-17,23181.354166666668,6.976223166666666
2023-08-18,23313.583333333332,6.257589854166667
2023-08-19,18695.6875,4.15478875
2023-08-20,19472.416666666668,8.280814166666666
2023-08-21,22161.916666666668,9.898657916666668
2023-08-22,22444.791666666668,9.160151145833334
2023-08-23,23981.333333333332,9.515881770833333
2023-08-24,24378.833333333332,9.647895770833333
2023-08-25,23185.291666666668,8.296714916666668
2023-08-26,20615.208333333332,6.988771208333333
2023-08-27,20137.104166666668,6.971551020833333
2023-08-28,20964.395833333332,9.842377958333334
2023-08-29,23687.375,8.461414166666668
2023-08-30,23333.083333333332,8.210395833333333
2023-08-31,24972.8125,8.014687562499997
2023-09-01,24129.5,10.151268666666667
2023-09-02,21237.5625,8.240300999999999
2023-09-03,20072.958333333332,6.649764541666667
2023-09-04,23880.25,8.0575625
2023-09-05,24770.8125,8.457655395833333
2023-09-06,25927.354166666668,8.555812499999998
2023-09-07,25925.916666666668,8.682602750000001
2023-09-08,25713.604166666668,10.593232041666667
2023-09-09,22874.208333333332,10.104771625000001
2023-09-10,23430.5,9.422887500000002
2023-09-11,25479.208333333332,9.045009395833334
2023-09-12,26065.6875,8.919661125
2023-09-13,24345.791666666668,7.784128416666666
2023-09-14,24401.583333333332,8.178518562499999
2023-09-15,24633.0,9.599814958333333
2023-09-16,22186.395833333332,8.5165625
2023-09-17,22254.3125,9.426322104166667
2023-09-18,23905.083333333332,6.996605416666668
2023-09-19,24521.583333333332,5.344729999999998
2023-09-20,24362.8125,7.110733020833334
2023-09-21,24795.0625,6.137165041666667
2023-09-22,24317.020833333332,7.886220062499996
2023-09-23,21920.125,7.754035416666667
2023-09-24,20508.1875,0.20991614583333323
2023-09-25,22903.75,2.5719748333333357
2023-09-26,24677.3125,9.218550916666667
2023-09-27,25380.520833333332,9.54808375
2023-09-28,24510.333333333332,10.318000000000007
2023-09-29,22552.270833333332,7.767416666666665
2023-09-30,22460.354166666668,10.345332583333334
2023-10-01,22688.0625,8.158364604166668
2023-10-02,26218.583333333332,8.013772125
2023-10-03,23956.354166666668,3.562978729166667
2023-10-04,24350.6875,6.812908229166666
2023-10-05,25148.229166666668,4.9854905625
2023-10-06,23404.0625,1.8956644791666677
2023-10-07,21807.375,5.668638083333334
2023-10-08,21540.875,7.711309666666668
2023-10-09,25105.604166666668,8.964473083333333
2023-10-10,24320.6875,10.07675
2023-10-11,25308.9375,8.787833333333335
2023-10-12,27120.375,11.424973583333331
2023-10-13,25184.125,8.524990208333332
2023-10-14,21708.104166666668,3.209731437499999
2023-10-15,23212.708333333332,7.203677770833333
2023-10-16,28631.729166666668,11.820035770833332
2023-10-17,26742.583333333332,8.585520833333334
2023-10-18,26403.708333333332,10.870084041666667
2023-10-19,26598.875,9.506340333333332
2023-10-20,26205.041666666668,9.99683204166666
2023-10-21,24563.6875,11.590778083333333
2023-10-22,23743.666666666668,14.250854166666667
2023-10-23,27593.104166666668,13.595707645833334
2023-10-24,28330.625,13.765611562500002
2023-10-25,28684.083333333332,12.2894816875
2023-10-26,28666.583333333332,10.863083541666667
2023-10-27,27565.854166666668,11.835562499999998
2023-10-28,24742.6875,12.463145833333332
2023-10-29,24419.75,8.777120759999999
2023-10-30,27836.32,9.916020833333324
2023-10-31,29240.708333333332,9.839879104166666
2023-11-01,28037.25,7.6298793125000035
2023-11-02,29034.291666666668,7.8247843541666615
2023-11-03,28177.604166666668,8.563961687499994
2023-11-04,27362.1875,9.824750354166667
2023-11-05,25774.916666666668,9.513375
2023-11-06,28918.833333333332,6.9938335416666675
2023-11-07,29387.1875,10.135146208333333
2023-11-08,29899.75,9.792436812499998
2023-11-09,30452.458333333332,8.425208541666667
2023-11-10,30491.208333333332,6.770229166666665
2023-11-11,27782.208333333332,7.882512833333337
2023-11-12,28316.041666666668,9.714671458333333
2023-11-13,28161.895833333332,7.993562499999999
2023-11-14,29903.645833333332,8.110164541666668
2023-11-15,29841.0625,10.512607666666666
2023-11-16,32573.395833333332,11.809744958333336
2023-11-17,30875.395833333332,9.607228437500002
2023-11-18,26044.708333333332,8.853939604166666
2023-11-19,25380.125,6.9738122083333325
2023-11-20,29515.125,9.563272125000001
2023-11-21,30822.166666666668,9.3392391875
2023-11-22,29876.979166666668,8.832854375
2023-11-23,27921.270833333332,5.5450958749999995
2023-11-24,29420.5,7.907532770833329
2023-11-25,29906.958333333332,8.822
2023-11-26,30793.270833333332,9.444089895833333
2023-11-27,32639.5,9.649745916666667
2023-11-28,33215.854166666664,11.189646270833334
2023-11-29,34665.0625,10.527687499999999
2023-11-30,35367.125,13.572008770833332
2023-12-01,36019.0625,12.056647895833333
2023-12-02,33826.9375,15.190806166666665
2023-12-03,33309.6875,10.019395833333329
2023-12-04,34835.229166666664,9.965750062499998
2023-12-05,35294.6875,9.9784110625
2023-12-06,35108.6875,11.729187645833331
2023-12-07,33659.1875,10.280077458333334
2023-12-08,32151.479166666668,8.876387541666668
2023-12-09,28241.979166666668,5.038955104166668
2023-12-10,28660.9375,8.610333624999999
2023-12-11,32227.541666666668,8.149595208333336
2023-12-12,32514.604166666668,8.158821229166666
